Reviews,Label
"Great ambiance and a wonderful option for a large party with a beautiful back room. Fresh herbs grown AT the restaurant!!! Ask what's on the secret menu as it includes some special features, AND, don't forget to get a French macaron for dessert before you leave ;).",positive
"This is why I have stopped eating Chinese food and become a Vietnamese food addict... I have eaten here at least 15 times since they've re-opened and have become quite friendly with Sarah and Bill, the English names of the owners. Bill is a master chef and I am starting to understand why I like Vietnamese cuisine now where before, I just knew that I liked it better than Chinese. First off...the Pho. They really don't serve any seafood pho and I've come to realize by eating at other Vietnamese places that even though I love shrimp, it tends to make a rather flavorless pho and if you used a beef or a chicken base, it would overpower the seafood. So beef pho just makes sense. Their pho is terrific. I found it more useful to get one of the more standard pho rather than the 'spicy' and spice it myself. The thing I've learned is to taste the pho broth before I hit it with any of the toss-ins or sriracha. They seem to sell a lot of pho ga (chicken soup), but I haven't tried that...it would be hard for them to beat my mom's authentic penicillin. I will point out that their Sour Shrimp soup was fantastic but it's not a pho. Next - their bun...It's rather simple and plain - noodles with meat of choice (or shrimp/shrimp paste), optional peanuts and egg rolls, accompanied by the sweet fish sauce. The trick I learned here is that you put the chilies and/or sriracha and/or hoisin sauce into the fish sauce and mix it up and then dump it over the bun and toss it all with the fork and spoon. Without sriracha or chilis, bun is something any child would love. This is the absolute safe choice for anyone eating Vietnamese for the first time. Next - their broken rice...Again, it's rather simple and plain - meat of choice accompanied by rice, sliced pickled carrots and green papaya and surprises not on the menu, an egg, mushroom quiche type concoction that is called xeo (not clear on the spelling here) and some thinly sliced salt pork. The first time I got this, I just consumed and the second time, I started asking about the things I was eating. Clearly there is some genius here. Again, the trick here is to mix the chilis and/or sriracha into the fish sauce so you can distribute it more evenly throughout. There are a wide array of flavors, all very delicate and much more enthusing than any sauce drenched Chinese offering. Each time I order a broken rice dish, Sarah tries to substitute the barbecue pork which I absolutely love but it defeats my intent to try something different each time. I have since discovered that Bill makes vietnamese pancakes (quite tasty) and ox-tail pho (probably too fatty for my tastes). The pancakes are easily the most messy things to try to eat wrapped in a lettuce leaf with cilantro and dripping fish sauce. Utensils clearly don't work here. Here's a tip...sit close to the table and don't wear a new clean shirt. On the plus side, none of it is greasy so it won't permanently stain but between pho noodles, bun noodles, drippy pancakes, it's hard not to leave soiled and happy.",positive
"I've been waiting for Pho Loc to reopen after their roof collapsed last year in a major rain storm. So hooray!!! Seems like they expanded the menu here but I had to have my favorites and since I can't remember the names, I'll give you the Numbers's;73 and 43, uh this is the best I can remember so I will explain. Barbecue pork, fried egg rolls in a giant bowl of rice noodles, served with a small bowl of very nice sweet sauce. Love the pork, very special, thinly sliced and grilled to perfection. Parts of the meat, nicley carmelized.The table has a bottle of Siracha hot sauce, a bottle of Hoisin and a hot chili sauce. I love the trio of sauces, very nice touch to have on the table. They may go out of business with customers like me sqeezing tablespoons of the delightful sauces all over my food. Sweet and hot, makes the mouth water. The other dish has as a base, fried rice noodles and piled ""High and Deep"" are bok choy, broccoli, carrots, onions and shrimp and beef. The sauce is a rich blend of soy, ginger, fish sauce, ginger. This is one of my favorites. I love the crunchy rice noodles. The owners are genuine people who love cooking their native foods and have the gift of hospitality. Yummy Yummy Yummy. Would like to see some Asian beers, so that is my suggestion here. You will not be disappointed.",positive
"This place was closed for awhile, the roof collapsed after a rain storm....which was probably a good thing, the place was renovated and cleaned... which in most Vietnamese places, seems to be something needed. But, for all that, they've always had great service, terrific pho, and very nice lemongrass chicken. Their new menu is missing the ox tail pho, but it IS available if you ask! Delicious! Also get a coconut drink, try the rolls and anything with a fried egg on it! Cash only!",positive
"Stopped by today for lunch (Sunday 7-27-08). Pho Loc is closed, appears the roof collapsed. Looks like they are gone. :(",negative
"First, the service here is wonderful. Since I am realizing now more than ever how much I'm in the ""know"" when it comes to the Vietnamese community, I can say that this place is way up there on the service. And um, we know how service can be at your typical Asian establishment (just read other reviews). What to order, eh? The pho is good, but not the best. I order it because I can't make it myself. The bun soup is also good, especially the shrimp-laden variety. A little shrimp paste goes a LONG way. I like to nibble on grandma's because she can eat most of the bowl and I tend to get tired of the bun. The lemongrass chicken is the best in the Valley, according to my sister and I. It is a dry stir-fried dish, which I appreciate because isn't it easier to add a goopy garlic sauce and call it a dish? I think so, so I appreciate that they cook the sugar just past caramelized but before burnt, sautee the chicken in it and add soy, garlic, lemongrass and chili. It's all preference, I suppose. The cha gio (egg rolls) are some of the best I've had, though at $5 for two, I'm wondering why the soup is relatively cheap? An overall good experience.",positive
"Walked into the place very hungry so everything should taste great. Not so fast. First it was a display of poor hygiene by waiter who had to rub his inner nose with his fingers. Next up the bathroom, the dirtiest, nastiest bathroom in north america. Food itself was nothing spectacular. Quite the ordinary fare. In short it fits well within the china town establishments, not necessarily targeted toward western customers.",negative
I had the beef pho and it was absolutely delicious! The taste of the broth was epic and I will be back for more!!! Super friendly service as well! I definitely recommend!,positive
"Tasty food, one of the best spring rolls In Montreal. The phos are a bit salty to my taste. Price on the menu include taxes.",positive
"I had dinner here with my mom. My mom loves pho and she was really looking forward to having some pho in Montreal. Unfortunately, this place did not live up to her expectations. I had a non-pho dish, and it was just ok, in my opinion. My mom had the Special Pho (size small) $7.50. It had tripe, beef meatballs, rare beef and cooked beef. She said the beef was sliced really thin and there wasn't much of it, and the broth was too sweet. They were also stingy with the beef balls. They cut them up and she got 2 pieces that didn't even add up to one meatball. She said she felt that it wasn't even as good as pho in Orleans, ON (the sleepy suburb of Ottawa where she now lives). Ouch! I got the chicken in peanut butter sauce with crispy spinach, which comes with rice ($10.50). I liked that this dish came with vegetables. It had cauliflower, broccoli, zucchini, green beans, bell peppers, carrots, onions and bok choy. The peanut sauce was thick and rich. The chicken was tender and flavourful. The veggies were fresh and tasty. Unfortunately, the fried spinach was so oily/greasy and tasted of old oil. I had one leaf and left the rest. The rice was good. Service was friendly and attentive. The restaurant is in the basement and decor is minimal. The people running the place seem nice. Maybe other dishes are better.",negative
"Lol, the food is microwaved. As I was waiting to pay for my meal, I literally saw them microwaving someone's food. Not impressed. I also feel like this restaurant is overrated. I had vermicelles noodles with beef and shrimps and I wasn't impressed. The beef was somewhat flavourful, although you could tell it wasn't freshly made, and the shrimps were plain.",negative
This is my favorite Vietnamese restaurant! The food there is so great. I've been to many other Vietnamese restaurants but I guess it's the best. My favourite dish there is the 5-colour-rice. And soups are ALL good!,positive
"Highly recommend! My first time to try Pho is here, and before eating I haven't expected too much, but who knows, i love it right away! So amazing! The broth is light but flavorful, all is good, I drink it up every time... the grilled chicken, beef, pork are also quite great. I come here regularly now. Pho is one my favorite food here!",positive
"Been here twice and both times I was content and satisfied. I had Pho Bo the first time and Bun with Grilled Pork the second time. Authentic Vietnamese classic is what u get, not modified or westernised. Broth of the Pho soup was great, light, aromatic and flavourful. Comes in 3 different sizes which is great for small or big eater. The bun salad was fantastic too, paid an additional $1 for adding spring rolls in the bun salad. Service was humble and pleasant since the place is run by a family. I saw a little girl and her brother prepping the skin for the spring rolls at a table near the cashier/kitchen doors, reminds me of food vendors in most Southeast Asian hawkers. Ambience is very homey, nothing fancy, feels like an Asian family's home. It's clean and basic. Location of the restaurant is downstairs, it doesn't look attractive from the outside and sometimes it looks a bit deserted but once u r inside, u will see tables hidden in the corner row of tables and u will see all the Asians regulars eating their noodles. Price is very affordable for the quality you get. Will definitely be back if I visit Montreal again.",positive
"Great spot good soup and beef dishes. Extremely fast service. The veggies in the soup very fresh and tasty. Standard decor but great eats. The don't serve alcoholic beverages here. Tea, soda. Still worth the grub for sure. Big food portions too!",positive
Hit the spot on a rainy day. Got the duck noodle which tasted fresh. The kids enjoyed the pho while the hubby got the sweet and sour soup. It's a bit too sweet for my taste.,positive
"One of the best Satay Pho i've had ! Came here multiple times during my visit in Montreal. I absolutely love their Satay Pho. Their pho broth is rich and flavourful. Doesn't seem to be lacking taste. Really filling. Extremely recommended. Service is good, servers are extremely friendly.",positive
"A small underground pho place in Chinatown montreal. The place was pretty clean, the service was good. The waiter was very friendly. Very good pho. Love the satay pho, the broth is very flavourful. It's not the regular pho you get at other places it has unique taste to it. Definitely recommended. The banh xeo is really good. One of the best I've tasted. It is crispy on the outside yet soft. Pairs perfectly with the fish sauce. Comes with some vegetables that you use to wrap the view crepe with",positive
"Everything we ordered here are good! We ordered Pho, summer rolls, spring rolls and banh, so good! Pho noodles in 3 sizes, small, medium and large. The price is very reasonable as well!!! Highly recommended!",positive
"Really really good pho. We were craving pho while visiting Montreal and came here. It's right on the main strip, one flight below street level. The place is spacious and clean. The sauce bottles weren't dripping from usage. I had #11 rare beef and brisket; the small size was good for me. The beef was fresh and sliced thin. The noodles were perfectly done and the accoutrements were so fresh. Now the broth - flavorful and clean, really outstanding. I highly recommend this restaurant.",positive
Our family is vegetarian and the server firstly assured us that he does have vegetarian options and recommended them. We ordered and all the dishes he suggested and they were excellent!! The order came quickly as well. Very efficient service. Food 5 stars!! Service 5 stars!!,positive
"Came here for authentic Phô and authentic it was. One of the best phô ever tasted. Don't pay attention to the decor, or lack of. It's your typical outdated phô joint but the authentic phô makes up for it.",positive
Excellent authentic food that also comes along with excellent service. I don't know for a fact but it seems like it's a family run place. The service was amazing. Portions were large and price was very reasonable. I will recommend this place to all my friends and come again in the future! I don't know how people had a hard time finding this place?? I found it with any problem and it was my first time to Chinatown in Montreal. Big sign outside... It's kinda hard to miss.,positive
"3.5/5, +.5 for service To lay it all open, this place is definitely worth a try. There are several Vietnamese places to try in Montreal's Chinatown, but this place stood off due to the reviews and the fact that the menu is quite diverse. You have to walk down a set of stairs to reach the restaurant entrance, and there is no elevator so if you need accessibility assistance...you may be out of luck. I took away half a star for that, though I do understand the constraints of opening restaurants in the downtown core. When my family and I arrived at around 11:30am on a Sunday, the restaurant was quite empty, though by the time we left it was about 3/4 full. Either way, there's definitely business here and I can see why considering the food quality. I didn't know what to order at first, but after looking at the diverse options here, I went with the banh canh cua (thick noodles in crab soup), as not many Vietnamese places have that (or let alone, do it properly). To share with my family, I added a beef rice paper roll, since I wanted to try something a little different from spring rolls. The banh canh cua came first, and I was glad with the fact they use real Vietnamese transparent noodles, instead of cheap udon that I've had in other Vietnamese restaurants. The noodles were a little soggy for my liking, as I'm used to the thick noodles being a bit chewy, however it still tasted very good. The broth was also quite flavourful, but also not very MSGy as I didn't have the thirsty feel after. The rice paper roll was actually a do it yourself project, and was quite a unique experience. The server will teach you how to dip the rice paper into the warm water, then put the meat, vermicelli, veggies, and finally wrap it into a roll. We messed up a few times and ended up making tacos and burritos, but eventually we got the hang of it. Either way, the beef paper rolls tasted very good, and definitely something I would order again. My parents were all satisfied with their noodle soups, although the satay beef noodle soup is actually very spicy...thought I'd give you a heads up. Service was excellent, and the employees I found were very hardworking, as there were only two people running the shop during the time I was there. I'm sure they have more people, but they were very efficient.",positive
"Not much to say: -The place is hard to find, in the basement, with a sketchy decor and front door -The service was quick and nice -The prices are low, the amounts are big -The food is so, SO yum Get the Egg Rolls Get the chicken soup with vegetable",positive
"Was in Montreal for my friends birthday and chose to have diner here based on the reviews. Service was okay nothing special, that could also be because we got there 45 minutes to closing time. I ordered the Basil stir fry with shrimps and rice because I wanted to try something different. Bad idea. I got 4 small pieces of Stale shrimps that had already gone bad and a whole bunch of vegetables. I was so disappointed! The only good thing about dinner were the emperor rolls which I loved! 1 star.",negative
"I was never a big fan of pho, but I really like this place. $10 gets you a big bowl of pho topped with beef. Unlike other phos, the soup in this place actually has a flavor. Also, the hot sauce they provided on the table does not taste sour at all.",positive
"When my wife and I came to Montreal for Osheaga 2013, she took an afternoon shopping and I went to Chinatown for Pho. I did not come here, but instead crowded into another Pho place where you had squeeze between lines of other customers at family-style tables. This time, (September 2014) the wife joined me and we had little gremlins in tow so the prospect of waiting to find a seat for all of us sent us here. We arrived for an early lunch and were seated quickly. Know that Pho Saigon is located below strew level, and the steps to reach it are narrow and steep. Take them slow and easy, especially in the winter. The restaurant is clean and neatly appointed. It features very simple and tasteful decor, and at the time it was not too cluttered. There's a flatscreen TV on the wall, which we could pretty much care less about. Since we were there before the lunch crowd, the service was very quick. One of my gremlins loves Pho Ga, the other is more into noodles, so that's what they ordered. My wife and I had Pho Bo Vien (if I remember correctly). Here's the thing, the food was good, no doubt. Hot, fresh, and tasty. However (and you knew this was coming), on this particular day, and with our Pho, it was not transcendent. If you're a Pho-lover, then you know it's all about transcendence -- the full umami mouth feel, the savoriness of the broth, the distinctive clash of meat, noodle, and vegetable textures, all punctuated by the sting of the lime, peppers, and sriracha. Sadly, we did not feel that the Pho we had (on this day) possessed that transcendence. It was tasty. We enjoyed it, but did not feel compelled to drain the bowls as we have at other places. But please, you must try it for yourself. Palates vary, and it's quite possible we arrived too early and the broth just hadn't ""hit it"" yet. Also know, that as the lunch service gets busier, service slows down, as can be expected. Great prices -- a family of four for $35 is on of the best values you'll get in Montreal. Oh and before I forget, there's no booze. We'll be sure to try it again and edit the review if necessary.",negative
I've tried all the pho places in Chinatown because we live nearby and this place is definitely the best! We eat here almost every week! They make their pho broth from scratch so the flavours are really rich and authentic. It's really inexpensive too- probably why we go so often. Most of the meals are under ten bucks. I really like the Beef Satay Pho and the grilled pork chop meal.,positive
"We came in here based on the stellar Yelp reviews and high star rating. The Pho was amazing. Spring rolls, too. It's been a long time since I've tasted a bowl so good. Service is a bit... spotty, but in a weird way, the order mixup we experienced seemed to add to the charm of the place. The bottom line: I'll be back here the second I return to Montreal.",positive
"Maybe it was our mistake for not getting the Pho or maybe it was because the B-Team was in the kitchen that night - but about the only good thing at our visit was the service. The food was remarkably flavorless, which for a fresh cuisine like Vietnamese was a first for me. The shrimp that appeared in a number of our dishes was soggy and flavorless, reminiscent of the too-cheap frozen variety. The shredded pork was dry, gritty and tasted off. Our food was only occasionally punctuated by the fresh taste of basil or mint - but otherwise was just not good. The service, however, was excellent. Our waiter was cheerful, efficient, and welcoming. He switched right to English when he heard my girlfriend and I trying to work our dubious French. I have to wonder if something was off that night in the kitchen, especially given the other reviews and an experience like this in a city known for its excellent Vietnamese cuisine.",negative
"Probably the best phö spot in Montreal, but don't tell anyone. Okay, maybe tell one or two people, and then start a super secret phö gang with them. And then, as your gang grows stronger, invite a few more people to join. Eventually, your gang will be so powerful and this restaurant will be so popular that they'll need to open a second location... but don't tell anyone about that one.",positive
"Pho...kin savory. Stick pork tendon, tripe, and beef in pho....stick grilled porkchop, egg, rice and pulled pork on my plate....dayum good. all the servers are so affable. All vietnamese fams be eatin up in hea. Clean and organized resto. Zero negatives.....zeeeerrrroooooo",positive
"Humble, friendly, fresh-faced Pho on lower St Laurent, totally willing to switch up spicy soup options to make them vegetarian for me, careful to warn me that the broth would still be chicken. The resulting soup was light, spicy, not oily, or too spicy, and amazingly aromatic. For $8! The decor is simple. The ceiling and the storage area are both a tiny bit unfortunate and on a rainy day so is the basement smell, but the soup! the soup! Curative for sure.",positive
"Best pho I've ever had, and I eat a lot of pho. It's all about the quality of the broth, and this place has it. Don't let the semi-hidden basement location put you off, those are usually the best places anyway.",positive
"Love the Pho! I travel all over the world and try to get Pho wherever I go. This is one of the best I've had. It's on the sweet side, not overly salty like you can get in other places. A plus is this place is a clean, friendly family place. VN iced coffee pretty good too.",positive
"We usually go all the way down to scarborough for pho, but we dont have to anymore! We went to pho tai bac on a whim, because we were craving pho after a 6 hour roadtrip. The pho definitely hit the spot. The broth was super hot and flavourful. Fresh rolls were also wonderful. We are so glad we dont have to go so far for good pho anymore !",positive
"Tired this Pho restaurant last Saturday. I ordered a XL-size special pho at $10.25 plus tax. Affordable price and good taste. I think it's the best Pho restaurant in Richmond hill area, but the place is not very clean.",positive
"This is now my go-to Viet restaurant. It's a total hidden gem. The dishes are decently portioned and reasonably priced. I particularly like their rare beef & soft tendon pho (#23 on the menu). I literally get this almost every time. If I'm not getting the 23, then its the bun rieu, (#8B on the menu) which is basically rice noodle in a tofu and tomato/shrimp soup base. It doesn't sound like anything special, but o my goodness, that bowl of noodles is packed with flavor. Don't knock it til you try it!!! The only thing I wouldn't recommend is probably their pad Thai - the flavor is a little odd for me, and the last time I got it, it looked quite small on the plate. This place is getting more and more popular, so do try to come earlier for dinner because it starts getting pretty packed at around 7pm even on a weekday evening. Cheers!",positive
Favourite pho place I've ever been to. Gone o multiple places all over toronto and this one is always consistent with its broth. never a bad day,positive
"The soup was oily for what you call authentic vietnamese pho. I asked the chef in the back to remake the bowl but all she did was scoop up the bigger blobs of oil and hand it back to me. I would like to also mention that I asked for no onions in my pho and she put onions on it. Please read the slip carefully before making the pho because there are customers who may be allergic to onions, thanks.",negative
"Really good Pho. They're a good authentic alternative to Little Saigon if you cannot tolerate waiting there. The Pho has a good broth that isn't salty. I also go for their bun thit nuong, which is vermicelli with pork and fish sauce. It's really my new fav and should be tried here.",positive
"Typical Vietnamese pho restaurant, had all the normal selections and decent prices. Great service and clean tables (nothing is sticky or greasy like some places). Definitely better than Xelua (pho train)! Open on Christmas Eve, closed Christmas!",positive
"As an update to my previous review, the food standards have been more or less keep at a satisfactory level. The pho that my friends and I ordered were tasty and bold in flavour, but in terms of heat the soup could definitely have been hotter. The overall experience was brought down by the servers, who I presume were the daughters or family members of the establishment seeing how they were speaking to one another. At one point, you could hear a young woman behind the counter on the phone who was yelling out about her plans to visit a bar and club. In addition, the treatment of the younger waitress (again I assume in a family member) was absolutely horrendous and was done in a harsh tone. I understand cultural backgrounds and family relationships play into why this happened, but the overall professionalism and image of the establishment went downhill after that performance. If I wanted to hear yelling, drinking and who to hook up with at a club, I would've taken my pho in a college dorm.",negative
"Richmond Hill seems to have a good selection of Pho restaurants, and Pho Tai Bac is no exception. My wife and I originally intended to go to Little Saigon but the lineup was out the door. With a hungry stomach and an urge for Vietnamese soup noodles, we found this place. First impressions: + Packed with people (didn't have to wait as long - their space is slightly larger than Little Saigon) + Authentic (owners are actually Vietnamese) - Really cold (rainy weather, blasted AC, who knows?) - At busy times, servers are a bit inattentive (no utensils, had to call down server to get a ticket to write order) Ordered two Pho Tai Nam (rare/cooked beef) in a small and large portion size. The small is pretty standard in appearance, but there's slightly more noodles. The large is pretty filling and has a good balance of ingredients. Both are really well priced. The broth is pretty clean tasting and flavourful - just the right amount of seasoning. The meat is of pretty good quality; no chewy or overly fatty pieces. And judging by the plate, it looks like they actually clean their bean sprouts. Good by my books. All in all, a good spot for Pho if your favourite one happens to be full. If you can deal with the mediocre service, their pho is something you won't PHOget.",positive
"So originally we intended to go to Little Saigon which is in the plaza directly north of this one, but there was a sign on the door that said the restaurant is on vacation. Not renovation, vacation. I guess, it worked to hard over the years and needed a break? So we ended up here at Pho Tai Bac, Little Saigon's competition. We arrived around 18:30. The place was not full, and we were seated immediately. By 19:00, place was packed and line was out the door. The place is family owned and operated (by Chinese Vietnamese). The staff speaks many languages as I was able to discern Vietnamese, Cantonese, Mandarin, Teo Chew, and English. Credit cards are not accepted so make sure you bring cash. The decor is typical of Pho places, plastic (formica laminated) tables and chairs. Sauces and utensils lay in containers and are stationed right at your table for self service. The service was good and typical of Asian restaurants: you call them if you need something. They only come to clear empty dishes, otherwise they leave you alone. The staff remained friendly, thanking you for your business and greeting you adieu. On the menu for today is the staples: Pho, Com, Bun, Cha Gio, and a Sour Sop Shake. #42. Pho Dac Biet (Dac Biet means ""special"", which basically means it has everything in it). The broth is the star here and performed decently. It was slightly on the salty side, but carried pho flavour. Star anise was also noticeable. Very good meat to pho to broth ratio with the large bowl as every spoonful had all three elements. 4 stars. #74. Bun Bo/Thit/Ga Nuong (Vermicelli with Beef/Pork/Chicken). This dish is all about the fish sauce. Depending on the region, the sauce will differ in taste. Here, it was pretty balanced. No overpowering fishiness and not too sweet. 3 stars. The meats carried good flavours, but were a little light on the grilling. 3,5 stars. #127. Com. Tam Thap Cam (Pork chop and chicken). Same as the bun, meats well flavoured, but light on the grilling. 3,5 stars. The rice was mushy (too much water?), and they skimped in the onion oil. 1 star. The vegetables were huge, and had all the right ones, no skimping on ingredients here. 4 stars. Overall 3 stars. #1. Cha Gio (Spring Rolls). They used a Chinese spring roll wrap... wrong! The ingredients were ok. 2 stars. The fish sauce was the same as the other dishes. 3 stars. Again did not skimp on accompaniments, carrots, radish, lettuce and noodles. All were fresh. 5 stars. Overall 3 stars. #158. Soursop shake. This was not good. To much ice. Too little soursop. 1 star. Like many places they have high points and low points. I'd return for some dishes but would stay away from others. 3 stars overall. --------------- Pho flavours are highly subjective and expectations depend greatly on which region you're from (if Vietnam is your motherland). If Vietnam is not your motherland, here's a really quick summary of what you should expect in terms of flavour for each major region. Decide on the one you like, and search for your Pho-vourite place. Know what you're eating before you judge... North (Hanoi). Simple dishes often influenced by tradition. Strict pairings of ingredients and the cooler climate makes stewing a popular method of cooking. Black Pepper tends to replace most spices. Light, yet balanced flavours make up all the complexity. Lots of Chinese influence due to geographical proximity to China. Signature dishes include: Pho, Bun rieu, Bun cha, banh cun. Central (Hue & Hoi An). Former Imperial Capital. More spices are used and greater care is taken with regards to presentation. Due to heritage, meals tend to be more luxurious with multiple course meals. Food is spicier than the North and there is less Chinese influence. Hoi An is unique in that it where North meets Central, often fusing the two cuisines. Signature dishes include: Com hen, Cao Lau, Banh Mi. South (Saigon). Warmer climate = higher harvest yields, so liberality is often displayed with southern dishes. Flavours are bolder and more vibrant with the use of fresh herbs. They also tend to favor the sweet side through the use of coconut milk. French influence in some of the cuisine due to occupancy during the war. Signature dishes include: Banh Khoai, Bánh xèo, Goi Cuon. If you would like to experience more, come dine-with-me.yelp.com I'd love to have your company... Bon Appétit!",negative
"My go-to pho restaurant when craving for something soupy and comforting. Introduced to this place by a friend and have been coming back time after time. The restaurant is very clean, brightly lit. All the condiments and utensils are arranged neatly on the trays at the table. Floors are clean and the storefront is not crammed, unlike many other pho places. There're always customers no matter what time of day, indication of a quality authentic restaurant. Soup base is flavourful and hot. Meat and toppings are plentiful and the herbs and bean sprouts are always fresh. I usually order a small #42 or Bun Bo Hue, both are delicious. They have a wide selection of apps, the Cha Gio (spring rolls) and the vietnamese omelette are both really good. Parking is plentiful in the plaza. Try this place regardless whether or not you live in the area!",positive
My favourite go to restaurant for pho. The quality of the food is exceptional when compared to other locations. A friendly environment that delivers quality dishes with variety of spices and herbs. Quick and an accessible location for the Richmond Hill community.,positive
Came here tonight and it absolutely surprised me how good this place was. As many of the other people said the soup base was amazing. Definitely some good spices and herbs and it wasn't too salty. I don't normally drink the soup too often when I go to pho places but this was a different experience for me. I cannot get enough of it! The portions of meat is good too. The vermicelli was quite standard and I felt the spring rolls didn't stand out to me too much. I'll just stick with the pho next time which is fine by me. This place is packed which is a great sign and all of the servers were very polite. One accidentally spilled water on my phone and she apologized and came back to ask if it was really ok. The phone is fine and I'm writing this great review for them. Will be back for more pho!,positive
Best Vietnam restaurant in the neighborhood. We came here for a quick dinner and fell in love. We have been to Vietnam and this is the closest thing in York region. Great service as well!,positive
Service - friendly owners and staffs. Food - Good. I like their steam rice rolls. Noodles are good. Broth is not salty. No MSG. Portion is decent and good balance between meat and noodles. Atmosphere - clean and neat. Price - decent. Will go back again!,positive
"Probably the best pho place in the GTA. Its always busy during dinner, but the food comes really quickly, so we've never had to wait too long. The decor is a little lacking, but it's not a big deal imo.",positive
"This place is the younger sister of Pho Con Bo at Jane and Wilson....been visiting that location for 5 years, and upon discovering this new one I felt blessed. The lady owner is a sweetheart ( bad thing the daughter didn't take after her), food's always on point, prices ridiculously cheap...best pho places in GTA. Keep it up guys, we love you!!!",positive
"The BF wanted a ""bun rieu"" and saw a picture on yelp that they had it so we decided to drop by. Turns out they didn't have it, the BF was devastated and just got a ""bun bo hue"" instead. He thought it was okay, the soup lacked the tomato base, thin and just spicy. Since we dropped by early, I wasn't too hungry so I got their shrimp and pork roll and their avocado smoothie. The roll was okay, it wasn't bad but it wasn't great. I ended up just eating one roll and took the other one to go. I was disappointed in the avocado smoothie, it was basically avocado and pieces of ice. I was chewing on ice each time I took a sip. The place is quaint, not too busy so if you want a hideaway place to eat this would be the perfect place for you. Service was good, the staff were friendly. Overall this place is average, it would be two stars but I added the extra star is for service and the friendliness of staff. I probably won't come back again :(",negative
The broth is the best I've ever had (Not oily) Healthy! I'm blessed to live a block away from this place. Authentic pho made by a lovely Vietnamese Family.,positive
Love the bun rieu and bun bo hue here- didn't feel like I was dying of thirst after my meal. Their fresh rolls contain both shrimp and pork belly which I appreciated. Will definitely be one of my new go to pho places as it is quite authentic,positive
The Pho noodle soup was awesome and the restaurant was clean. The service provided was good. I would definitely be back to try more items on the menu.,positive
I was excited to have a Vietnamese restaurant with good hours opened in my neighbourhood. The Pho broth is not too salty but the portion of the regular size noodles is on the small side. Their vermicelli is portioned better and they also have Banh Cuon! The restaurant is bright and clean and service is good. They also have WIFI which is a plus. A great place to go in the area.,negative
"We ordered pho noodle and vermicelli. The broth was average in the soup, but the vegetables were not fresh in the vermicelli. Overall, below average experience. There are better Vietnamese places nearby.",negative
"Yesssssssssss this place was delicious. A+++ pho. Their broth was flavourful, and well seasoned. Their noodles were great and their herbs were fresh. You KNOW this place is going to be slamming because out front they have pictures of their food. Only hole in the walls that are amazing do this and they did not disappoint. I also ordered their bun bo hue and it was yummy and spicy and well done. Not too salty or over spiced. I will definitely be back when in the area because they were awesome.",positive
"This is probably the best pho place in the GTA, I've tried all the popular pho places in the GTA, and this one is nothing like the others. I can taste they don't put alot of MSG in it. I highly recommend this place.",positive
"Went there after a stroll at Hillcrest mall and stumbled on this little resto near by. Big fan of pho, this is actually to my surprise not too shaby. Ordered a pho tai (rare beef) and banh cuon (rice rolls). Broth was not bad, but I did like te noodles since they were on the softer side (many places prep it more aldente), but I would say 6.5/10 for the overall. Rice rolls were decent as well. Rice roll had a good consistency, but the cha than came with it wasn't great. If you order this platter, just stick with the rolls. If you;re in the area and in the mood for pho, this is not a bad place. You won't be disappointed.",negative
First time here. I was looking for a Vietnamese restaurant on Yelp and I found this one nearby. I asked the waitress if they have any vegan options here and she said she can serve me a spicy veggie soup with rice noodles. Its always appreciated when a restaurant accommodate to different lifestyles. The soup was delicious. Fresh ingredient and great spices. The closest a vegan can get to pho. Service is super friendly. Prices are affordable. Overall this is a nice family owned Vietnamese restaurant. Worth checking out.,positive
"Yes!! Finally, a decent Vietnamese restaurant in Richmond Hill. Most of the good pho is in Vaughan so I'm very happy a more convenient location popped up. The menu is pretty comprehensive in its selection, and the prices seem to be lower than the average Viet restaurant. While the restaurant itself is spacious, they don't actually have too many tables set up. We came here for lunch and ordered: - Spring rolls: A small order gives you two spring rolls, and they were pretty big. The filling was meaty and went well with the dipping sauce. - Bun bo hue: While the broth only had a tiny hint of spiciness, it was still very flavourful and not overly salty. This had a generous amount of toppings, including pig's blood, Viet pork roll and beef. A plate of purple cabbage was also on the side. - Beef pho with rare beef and beef flank: Broth was clear and light. Asked for the rare beef on the side as we don't like it to be overcooked, and it was very fresh and tender. The beef pho comes in four sizes so you have a choice to cater to your appetite. The food came quickly and the service was very friendly. Overall, this restaurant is great for its value with its lower than average prices, generous portions and most importantly, good food.",positive
"I have been to this restaurant three time so far and it's safe to say every time it gets better and better. The service is fast, the hostest is friendly, and the food is cheep. I have had pho many times before and this establishment stands out on a league of its own, for its great portions and food that is obviously cooked from the heart. I will continue to visit the great eatery, and enjoy every minute of the Vietnamese pop music ;) p.s the pha thai is killer",positive
"We recently came back from Vietnam and was really craving Pho. This place is really good!! The soup tastes well balanced not too salty or sweet. Noodle was cooked just right. We asked for cooked bean sprout. Try the chunky chilli sauce and the oyster sauce with lemon - so good!! Oh and the avocado slush was yummy. Not too sweet, tasted natural, and blended well. :) Overall, this is our new fav Pho place!!",positive
